id,idioma,label,comentarios
120,es,1,"Play Video
Ayuda mucho el soporte que incluye para poder colocar la carcasa correctamente. El material se siente bueno y trae su kit básico para limpiar la pantalla antes de colocar la mica. El pegamento fijó bien aunque le quedaron dos pequeñas pelucitas."
407,en,1,This phone is like brand new it has no scratches no scuffs not damage at all and it even has 100% battery health. I truly recommend getting one of these. But be careful and make sure it is sold and shipped from Amazon because I first bought a 14 pro from a random seller and it ended up not working. But now I have this 15 pro and it is perfect thank you for your really nice product.
89,es,0,Me gustó. Se ve que protege bien al celular
220,es,1,Excelente calidad y me encanta poder cargar mi teléfono sin necesidad de remover el protector
46,es,0,Quedó a la perfección no se nota que tenga mica
121,es,1,"Muy buen producto

Protege muy bien la pantalla del telefono"
31,es,1,"Me llegó en buen estado y con 100% de batería
Unos pequeños golpes en la pantalla sin afectar su funcionamiento"
310,es,0,No venía desbloqueado para cualquier compañía y todavía venía con adeudo de la telefonía
408,en,1,"Upon receiving my iPhone, I was immediately captivated by its exceptional quality. The device is in pristine condition, with no visible signs of wear and tear. Although the battery life is at 96%, this is acceptable. The phone’s surface is remarkably clean, devoid of any scratches or imperfections. Overall, it is an ideal device."
221,es,0,Dice anti amarillos y se está amarillando la mía tiene 3 meses y ya se coloro
311,es,1,"Llegó en muy buen estado, la batería está al 87%. Sin detalles. Funcional al 💯"
409,es,0,"Compre iPhone 15 pro premium vendido y enviado por amazon.
Llego intacto. Todo original, 100% de bateria con solo 24 ciclos de carga.
Realmente vale la pena. PERO asegurense de que sea VENDIDO Y ENVIADO POR AMAZON."
201,es,0,"le quedo a la perfeccion al celular, a diferencia de la funda apple le entra menos polvo, en un par de caidas no muy altas ha funcionado bien, llevo 6 meses con ella y casi no se ha hecho amarilla, funcionada bien con cargardadores magsafe. lo recomiendo completamente"
386,es,0,"Play Video
El equipo viene en pésimas condiciones, Marcos y pantalla rayada, adicional el móvil no cuenta con ranura SIM y no lo especifican en la descripción al momento de la compra!!
No recomiendo comprarlo"
32,es,0,"La verdad un excelente producto, mejor de lo que esperaba, la pila me llego al 100% y estéticamente esta 10-10 solo tiene un ligero rayón que ni se nota"
410,en,0,The phone was in good shape except for some scratches running up and down the right side of the titanium frame-consistent with damage caused by a screen replacement when the prying tool detaches screen from phone. That’s disappointing. I’d like to know whether the screen had been replaced anyway-because often the replacement isn’t as good as the original. Buyer beware!
353,es,1,"Le cambiaron la pantalla, no se ve plana se ve plana, se ve ondulada, le ponen mica para que no se note pero al quitarla se puede percatar. Muy rayado del contorno:("
122,es,1,"Viene con guía para ponerla, está súper sencillo y fácil de instalar, recomendado"
113,es,0,"Cubre con la descripción, excelente producto"
394,es,1,"Gran mica, tiene buena resistencia a los arañazos y es fácil de poner"
33,es,1,Llegó rápido y en súper buen estado
222,es,0,Súper recomendable!
411,en,0,"this phone description says it has dual sim , but it doesn't even have a single one, i was so upset when i tried to find a sim slot and there isn't any, what an inconvenience and waste of time , i just lost my trust on ship and sold by amazon.
news update 12,25,2024. with all this wrong info about this item in its description i was told to return this item and ones amazon will receive it then give them a call and we will give some compensation credits to you for this inconvenience, today amazon received the phone and i called them as they told me to do, they straight forward refuse to stand on there words refuse to honor what they said earlier."
312,es,1,"El teléfono llegó impecable, sin ningún rayón, estética de 10 y la batería más que Excelente al 99% súper conforme con mi compra"
303,es,0,"El teléfono me llegó con Estetica del 100% ni un solo detalle, con batería al 90%
Hasta ahorita llevo una semana de uso y no ha presentado ninguna falla. Lo único que si esta súper chafa es el cargador, carga muy lento, es conveniente comprar el original."
123,es,1,Muy buen protector son 3 en un paquete
313,es,1,"El teléfono me llegó en las mejores condiciones, estaba muy bien empaquetado y llegó antes del tiempo estimado. El celular facilmente se podría hacer pasar por nuevo. Viene con el 94% de pila, todo está excelente."
291,es,0,"Me encantó, por el precio es mucho más de lo que esperaba, me llegó con 93% de batería ya aún así le dura todo el día y más, en cuestión de estética le doy un 9 pero por lo que me costó valió mucho la pena
Recomendado!"
223,es,0,"buena funda, si se pone amarilla, pero después de un tiempo, por el precio está bien (unos 300) como tip está más barata en aliexpress, eso si, se tarda bastante más en llegar y pues te arriesgas más ya que lo mandan por correos de méxico, nada que ver con amazon prime."
242,es,1,Llego en excelente estado 10/10 y como nuevo con su cargador y cable
34,es,0,"Lo compré en oferta en color blanco y es muy bonito, lo mismo de siempre pero un poco más potente."
38,es,1,"Estos protectores siempre cumplen. Además, ahora son más fáciles de instalar."
284,es,0,Me gustó pero la batería está en 87 y tiene un rayón una cámara y si se ve mucho
124,es,0,Llevo mas de 5 años comprando estos protectores de pantalla y excelente calidad y precio.
103,es,0,Esta marca me gusta mucho porque se adapta exacto el protector al modelo de teléfono y es duradero
378,es,0,La batería está en un 80% siendo que es un iPhone 14Pro Max de lo demas a primera vista está bien .. lo tuve que devolver porque no me convenció. Y después de 15 días no he recibido mi reembolso 😒
79,es,0,Silicon transparente que ajusta muy bien
314,es,0,"El producto me llegó intacto como nuevo con 90 de pila, la verdad lo recomiendo mucho aparte es liberado muy buena compra"
125,es,0,"Si me gusta mucho y protege bien , solo para instalarlo y que no le queden las famosas burbujas es una lata, fuera de eso todo bien. ya se me cayo y solo se estrello esto no la pantalla"
224,es,1,"Excelente compra, la funda es muy buena, buena construcción, recomendada su compra!"
208,es,1,"Muy buena funda, a la medida y totalmente buena!"
149,es,0,"La funda es de calidad, pero ya teniendo un año de uso ya se puso amarillienta, protege de golpes muy bien"
147,es,0,Se mira bien y esperemos que no se haga amarillo rápido
315,es,0,"Lo pedí en condición excelente, pero al momento de verlo en la mano se ve fácilmente los rayones y raspones, viene con un cable y cargador genérico pero nunca pensé que fuera de 5W y puerto USB en vez de Tipo C"
225,es,1,"Relación precio calidad es excelente, está mejor que la original de Apple, recomendado 10 de 10"
238,es,1,"Hice la compra y llego en 3 días. El teléfono viene bien protegido en una caja genérica. Contiene el teléfono y el cable. El aparato tiene el 92% de vida útil para la batería y estéticamente es impecable. También venía con el protector de pantalla ya instalado.

En lo personal lo encontré con un muy buen descuento, si encontrara otro a ese mismo precio, sin duda compraría otro para alguien más de mi familia"
407,en,1,This phone is like brand new it has no scratches no scuffs not damage at all and it even has 100% battery health. I truly recommend getting one of these. But be careful and make sure it is sold and shipped from Amazon because I first bought a 14 pro from a random seller and it ended up not working. But now I have this 15 pro and it is perfect thank you for your really nice product.
316,es,0,Es prácticamente nuevo
127,es,1,Siempre compro esta marca y nunca me ha fallado. Si protege bien la pantalla.
12,es,0,Recibí justo lo que esperaba y en buena calidad. La caja un poco rayada pero es lo mismo del desgaste de transporte. De ahi en fuera todo super bien con mi nuevo iPhone!
35,es,0,"No es posible! Lo compre, llego en otro color y el celular NO FUNCIONABA. Nunca prendió, e inclusive se veía USADO.

Lo regresé y llevo más de un mes esperando a que me reembolsen mi dinero cuando el producto ya lo tienen de vuelta."
250,es,1,"El estado físico del teléfono llegó excelente, incluso venía con mica en la pantalla , algunos arañasos en los marco de la cámaras pero no afecta su función y me llego la batería en 86%, se escucha muy bien y la pantalla se ve muy bien."
35,es,0,"No es posible! Lo compre, llego en otro color y el celular NO FUNCIONABA. Nunca prendió, e inclusive se veía USADO.

Lo regresé y llevo más de un mes esperando a que me reembolsen mi dinero cuando el producto ya lo tienen de vuelta."
317,es,0,"Lo recibí hace 3 días y lo he estado usando sin ningún problema, llego con estética de 9.5 y batería del 85%"
174,es,0,La proteccion a mi telefono ha sido buena sin embargo el color del plastico si se hace amarillento conforme pasan los dias
47,es,1,Excelente cristal templado. A mi esposa le encantó
318,es,0,"El iPhone llego sin rayón alguno, la salud de la bateria al 100%, lo recomiendo ampliamente"
36,es,1,"Por lo general evitaba este tipo de productos y preferiría pagar una instalación de pantalla pero ya no mas. Me sorprendió lo fácil que fue instalarlo. Tiene una excelente relación calidad-precio, ya que incluye 3 unidades, y el cristal no solo se ve, sino que también se siente de muy buena calidad. Si tienes un iPhone, este producto es altamente recomendado, especialmente porque, aunque las nuevas pantallas son más resistentes a los golpes, son más propensas a rayarse. Una compra imprescindible para proteger tu inversión."
128,es,1,"Buena calidad de l cristal templado, se siente resistente para proteger la pantalla del Iphone y queda bien a la medida, ademas su herramienta de instalacion hace que sea muy preciso el poder colocar la mica, sin duda una buena compra para protger el telefono"
106,es,1,Se coloca muy fácil con el marco de apoyo y no se ensucia de huellas como otros. Me gusta que cubre completamente la pantalla.
202,es,0,"La mejor relación calidad - precio.
Mes conserva transparencia y no se amarilla."
181,es,1,"La carcasa es de material no plástico rígido sino flexible, al tacto es muy agradable.
Ajuste perfecto sobre el iPhone, los botones calzan perfecto y pueden ser operados sin problema.
Su diseño no interfiere con ninguna de las funcionalidades del teléfono especialmente los parlantes superiores e inferiores, sonido nítido.
Aún no pruebo la carga inalámbrica por lo que queda pendiente ese comentario.
Color transparente deja que luzca el iPhone 15 PRO Max en color Titanio natural.
Los resaltos para proteger las cámaras y la pantalla al apoyarlo en superficie, son mínimos pero protegen eficientemente sobre todo las lentes de las cámaras.
Un excelente producto a un precio más que razonable."
319,es,0,"El teléfono llegó bien estética 9 cámaras Face ID todo bien el problema es que se calienta muy cañón solo lo abro para responder un mensaje y se súper calienta lo voy a devolver por qué no me gusta, está bien que sea reacomdicilnado pero no se pasen de vrg"
